variant,step,task,expert_index,mean_weight,batch_cases
repaired_joint_calibrated_proposal,1,anatomy,0,0.3430611789226532,Case2022
repaired_joint_calibrated_proposal,1,anatomy,1,0.0,Case2022
repaired_joint_calibrated_proposal,1,anatomy,2,0.34952467679977417,Case2022
repaired_joint_calibrated_proposal,1,anatomy,3,0.0,Case2022
repaired_joint_calibrated_proposal,1,anatomy,4,0.0,Case2022
repaired_joint_calibrated_proposal,1,anatomy,5,0.0,Case2022
repaired_joint_calibrated_proposal,1,anatomy,6,0.30741414427757263,Case2022
repaired_joint_calibrated_proposal,1,scar,0,0.1653323918581009,Case2022
repaired_joint_calibrated_proposal,1,scar,1,0.20745927095413208,Case2022
repaired_joint_calibrated_proposal,1,scar,2,0.0,Case2022
repaired_joint_calibrated_proposal,1,scar,3,0.21706275641918182,Case2022
repaired_joint_calibrated_proposal,1,scar,4,0.0,Case2022
repaired_joint_calibrated_proposal,1,scar,5,0.1882508397102356,Case2022
repaired_joint_calibrated_proposal,1,scar,6,0.2218947410583496,Case2022
repaired_joint_calibrated_proposal,1,edema,0,0.10389849543571472,Case2022
repaired_joint_calibrated_proposal,1,edema,1,0.1481834352016449,Case2022
repaired_joint_calibrated_proposal,1,edema,2,0.12160929292440414,Case2022
repaired_joint_calibrated_proposal,1,edema,3,0.15721087157726288,Case2022
repaired_joint_calibrated_proposal,1,edema,4,0.17563581466674805,Case2022
repaired_joint_calibrated_proposal,1,edema,5,0.15131275355815887,Case2022
repaired_joint_calibrated_proposal,1,edema,6,0.14214931428432465,Case2022
