variant,step,task,expert_index,mean_weight,batch_cases
cross_modal_interaction_dictionary,1,anatomy,0,0.0,Case2022
cross_modal_interaction_dictionary,1,anatomy,1,0.0,Case2022
cross_modal_interaction_dictionary,1,anatomy,2,0.2508000433444977,Case2022
cross_modal_interaction_dictionary,1,anatomy,3,0.18433877825737,Case2022
cross_modal_interaction_dictionary,1,anatomy,4,0.1816481351852417,Case2022
cross_modal_interaction_dictionary,1,anatomy,5,0.18059484660625458,Case2022
cross_modal_interaction_dictionary,1,anatomy,6,0.20261819660663605,Case2022
cross_modal_interaction_dictionary,1,scar,0,0.19772526621818542,Case2022
cross_modal_interaction_dictionary,1,scar,1,0.12888066470623016,Case2022
cross_modal_interaction_dictionary,1,scar,2,0.0,Case2022
cross_modal_interaction_dictionary,1,scar,3,0.19190353155136108,Case2022
cross_modal_interaction_dictionary,1,scar,4,0.1740630716085434,Case2022
cross_modal_interaction_dictionary,1,scar,5,0.15591557323932648,Case2022
cross_modal_interaction_dictionary,1,scar,6,0.15151190757751465,Case2022
cross_modal_interaction_dictionary,1,edema,0,0.16594219207763672,Case2022
cross_modal_interaction_dictionary,1,edema,1,0.1659015715122223,Case2022
cross_modal_interaction_dictionary,1,edema,2,0.1864488422870636,Case2022
cross_modal_interaction_dictionary,1,edema,3,0.13622638583183289,Case2022
cross_modal_interaction_dictionary,1,edema,4,0.0,Case2022
cross_modal_interaction_dictionary,1,edema,5,0.15986268222332,Case2022
cross_modal_interaction_dictionary,1,edema,6,0.1856183260679245,Case2022
